,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda,min_lag_range_one_month,games_to_remove_one_month,one_month_sumgames,f_to_remove_one_month,one_month_fcount
8207,bc5f854dfcfe795e82159fcd0952736e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1922132292,31995521,1439842639803,RANKED_SOLO_5x5,3,6,11,1,0,0,0,0,2,10,1,18478,251,8831,9395,19150,0,14447,4702,195,9531,0,6711,2820,7892,6215,7,0,0,0,0,0,0,0,0,432,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,2,0,1,0,31307983,31995521,20160140,63526432,40071471,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,31307983,20160140,63526432,40071471,1,1,443,0,903720000,10.4597222222,31.3791666667,0,1400821405235,39021234568,451.6346593519,1354.9039780556,0.0231596978,1,0,0,0,133,53,61,64,311,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,443,31132005568,284,159,187,124,2.3333333333,36391491568,369,74,260,51
1177,1ae56d4a3cc90214f2f5e60bfcba6cf4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1922564389,31995521,1439862685157,RANKED_TEAM_5x5,0,5,2,0,0,0,0,0,1,13,8,6829,669,2671,3488,5790,0,3991,1799,76,4123,0,2861,1261,3876,3555,8,0,0,0,0,0,0,0,0,432,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,1,0,0,0,25279066,31995521,40532886,31307983,31615038,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,40532886,31307983,31615038,1,1,444,0,905760000,10.4833333333,31.45,0,1400821405235,39041279922,451.8666657639,1355.5999972917,0.0232000591,1,1,1,0,134,54,62,64,314,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,444,31152050922,284,160,187,127,0.4,36411536922,369,75,260,54
7523,ac6e5f58385964aec9b6711af107ac9c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1922661260,31995521,1439864555457,RANKED_TEAM_5x5,3,2,18,0,0,0,0,0,3,17,5,11618,255,3102,8261,21541,542,13386,7612,194,11029,542,7524,2962,9341,8175,22,0,0,0,0,0,0,0,0,432,BOTTOM,DUO_SUPPORT,1,1,0,1,1,1,9,2,1,1,25279066,40532886,31995521,31307983,31615038,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,40532886,31307983,31615038,1,1,445,0,907800000,10.5069444444,31.5208333333,0,1400821405235,39043150222,451.8883127546,1355.6649382639,0.0232511976,1,1,1,0,135,55,63,64,317,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,445,31153921222,284,161,187,130,10.5,36413407222,369,76,260,57
10084,e6e2a03f6f1fb6f6836a05e6b013017e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1922706848,31995521,1439866851803,RANKED_TEAM_5x5,0,3,14,0,0,0,0,0,2,12,5,9585,840,4992,3752,15253,116,9713,5423,126,4882,116,3534,1232,6771,5760,8,0,0,0,0,0,1,0,0,432,BOTTOM,DUO_SUPPORT,1,1,1,0,0,1,6,0,2,1,25279066,40532886,31995521,31615038,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,40532886,31615038,31307983,1,1,446,0,909840000,10.5305555556,31.5916666667,0,1400821405235,39045446568,451.9148908333,1355.7446725,0.0233020769,1,1,0,1,136,56,63,65,320,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,446,31156217568,284,162,187,133,4.6666666667,36415703568,369,77,260,60
2274,3426c11e45fa713d75926e8aa3b544e1,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1922748772,31995521,1439869145509,RANKED_TEAM_5x5,8,8,14,1,0,0,0,0,5,38,7,29043,479,12727,15836,29748,1008,20608,8131,136,13002,1008,9889,2105,11730,8710,30,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,9,1,4,1,25279066,31307983,31995521,40532886,31615038,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,31307983,40532886,31615038,1,1,447,0,911880000,10.5541666667,31.6625,0,1400821405235,39047740274,451.9414383565,1355.8243150694,0.0233529519,1,1,1,0,137,57,64,65,323,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,447,31158511274,284,163,187,136,2.75,36417997274,369,78,260,63
10644,f30731b214b43de4f764738bdd0bdbca,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1928836911,31995521,1440381685625,RANKED_TEAM_5x5,1,6,12,0,0,0,0,0,7,30,7,25516,764,8606,16145,40456,7448,20843,12164,1203,9937,953,7646,1336,9234,8470,55,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,1,4,0,2,2,31307983,30601794,24649705,25279066,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,30601794,24649705,25279066,1,1,448,0,913920000,10.5777777778,31.7333333333,0,1400821405235,39560280390,457.873615625,1373.620846875,0.0231019596,1,1,0,1,138,58,64,66,326,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,448,31671051390,288,160,191,135,2.1666666667,36930537390,383,65,275,51
1442,2128833fb34c3982a1359af88c99216a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1928888634,31995521,1440385054141,RANKED_TEAM_5x5,1,3,9,0,0,0,0,0,4,33,7,18319,1810,7104,9403,21231,3138,12674,5418,576,4829,0,4067,762,7276,5440,40,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,1,0,0,0,31307983,25279066,31995521,24649705,30601794,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,31307983,25279066,24649705,30601794,1,1,449,0,915960000,10.6013888889,31.8041666667,0,1400821405235,39563648906,457.9126030787,1373.7378092361,0.0231515552,1,1,0,1,139,59,64,67,329,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,449,31674419906,288,161,191,138,3.3333333333,36933905906,383,66,275,54
10864,f7fdce9e01bd3bb67640e990db4dee0f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1931832932,31995521,1440630913469,RANKED_SOLO_5x5,0,2,15,0,0,0,0,0,4,20,4,17617,259,3380,13977,29476,7401,13949,8124,410,7205,0,6090,1115,8644,7930,51,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,0,1,1,0,9,2,3,0,31307983,31995521,47113739,27804492,38780563,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,31307983,47113739,27804492,38780563,1,1,450,0,918000000,10.625,31.875,0,1400821405235,39809508234,460.7581971528,1382.2745914583,0.0230598176,1,0,0,0,140,59,64,67,330,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,450,31920279234,295,155,196,134,7.5,37179765234,386,64,275,55
1327,1e5492d1626126d8c6ad93e270c2804c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1937156193,31995521,1441073201827,RANKED_SOLO_5x5,2,4,5,1,0,0,0,0,3,13,2,12996,1349,5357,6289,17620,3535,9929,4156,326,4853,0,3783,1070,5489,5205,30,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,1,0,0,0,34880662,31995521,25188874,31307983,45102863,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,34880662,25188874,31307983,45102863,1,1,451,0,920040000,10.6486111111,31.9458333333,0,1400821405235,40251796592,465.8772753704,1397.6318261111,0.0228571164,0,0,1,0,140,59,65,67,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,451,32362567592,303,148,199,132,1.75,37622053592,389,62,278,53
3313,4bb8f244505379561455e2c5c4c64d33,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1937175066,31995521,1441075020369,RANKED_SOLO_5x5,1,5,6,0,0,0,0,0,5,22,4,15864,166,7152,8545,12954,3482,6049,3422,323,3212,0,2839,373,5845,5725,29,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,3,0,0,0,34772374,31307983,31995521,36375089,35071053,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,34772374,31307983,36375089,35071053,1,1,452,0,922080000,10.6722222222,32.0166666667,0,1400821405235,40253615134,465.8983233102,1397.6949699306,0.0229067625,0,1,0,0,140,60,65,67,332,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,452,32364386134,303,149,199,133,1.4,37623872134,389,63,278,54
9473,d961f1955c3a9b66c2ada381c9be98d3,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1947415100,31995521,1441991370409,RANKED_SOLO_5x5,0,6,22,0,0,0,0,0,8,44,4,30688,4025,11688,14973,30948,4123,17410,9414,144,8929,0,7391,1538,11971,11465,71,0,0,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,1,0,0,1,0,1,10,3,3,2,31307983,20052372,36031600,51097593,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,20052372,36031600,51097593,1,1,453,0,924120000,10.6958333333,32.0875,0,1400821405235,41169965174,476.5042265509,1429.5126796528,0.0224464606,1,0,0,0,141,60,65,67,333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,453,33280736174,303,150,199,134,3.6666666667,38540222174,408,45,302,31
7663,afd0a755bd5077028a9d0e7ddb3ca91e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1947432682,31995521,1441994454730,RANKED_SOLO_5x5,0,5,21,0,0,0,0,0,4,23,3,25667,1520,7841,16304,25925,3952,14418,7554,736,8078,0,6969,1108,10294,9470,49,1,0,0,0,1,0,0,1,12,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,10,4,4,1,36010768,62182606,31995521,45205226,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,36010768,62182606,45205226,31307983,1,1,454,0,926160000,10.7194444444,32.1583333333,0,1400821405235,41173049495,476.5399247106,1429.6197741319,0.0224943261,0,0,0,1,141,60,65,68,334,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,454,33283820495,303,151,199,135,4.2,38543306495,409,45,302,32
6428,9317839e95eec3218a3975d735538832,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1947438625,31995521,1441997162457,RANKED_SOLO_5x5,1,0,6,0,0,0,0,0,3,23,4,16163,158,5095,10910,24374,3946,12797,7630,126,3222,0,2682,539,8148,6680,55,0,0,0,0,0,1,0,1,12,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,10,2,4,1,32157780,24660684,31307983,31995521,19074429,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,32157780,24660684,31307983,19074429,1,1,455,0,928200000,10.7430555556,32.2291666667,0,1400821405235,41175757222,476.5712641435,1429.7137924306,0.0225423905,0,0,1,0,141,60,66,68,335,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,455,33286528222,303,152,199,136,7,38546014222,409,46,302,33
11130,fe234624bca21f4665f2345ef3023e42,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1947472361,31995521,1441999860708,RANKED_SOLO_5x5,2,2,25,0,0,0,0,0,2,25,2,19715,150,6139,13425,28965,4988,15161,8816,716,9215,0,7521,1693,10454,8560,35,0,0,0,0,0,1,0,1,12,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,10,2,2,1,20617640,31307983,37979821,31995521,65523965,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,20617640,31307983,37979821,65523965,1,1,456,0,930240000,10.7666666667,32.3,0,1400821405235,41178455473,476.6024939005,1429.8074817014,0.0225904539,0,1,0,0,141,61,66,68,336,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,456,33289226473,303,153,199,137,13.5,38548712473,409,47,302,34
1523,22ac199842c7582f378767a531b2d6fa,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1947492137,31995521,1442002253299,RANKED_SOLO_5x5,2,2,20,0,0,0,0,0,1,28,1,15002,226,9920,4856,18957,0,9423,9533,125,12369,0,7762,4607,10788,9460,5,0,0,0,0,0,0,0,1,267,BOTTOM,DUO_SUPPORT,1,1,1,1,0,1,11,3,2,1,31307983,51095651,31995521,37422543,28841745,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,31307983,51095651,37422543,28841745,1,1,457,0,932280000,10.7902777778,32.3708333333,0,1400821405235,41180848064,476.6301859259,1429.8905577778,0.022638679,1,0,0,0,142,61,66,68,337,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,457,33291619064,303,154,199,138,11,38551105064,409,48,302,35
7194,a5a5baae307b11104a165aafc154e420,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1947507274,31995521,1442004686218,RANKED_SOLO_5x5,0,10,8,0,0,0,0,0,3,17,6,29832,1776,13627,14428,30799,3643,20632,6523,821,7484,0,6235,1248,7958,6795,54,1,0,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,0,0,0,0,0,1,4,0,1,1,31307983,25822044,37357174,26066356,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,25822044,37357174,26066356,1,1,458,0,934320000,10.8138888889,32.4416666667,0,1400821405235,41183280983,476.6583447106,1429.9750341319,0.0226868763,1,0,0,0,143,61,66,68,338,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,458,33294051983,303,155,199,139,0.8,38553537983,409,49,302,36
3157,4882cb1db4a574b139058a4c38a0eead,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1948640063,31995521,1442086072932,RANKED_SOLO_5x5,0,10,31,0,0,0,0,2,4,30,1,30427,160,8723,21543,36805,0,25658,11147,211,12657,0,10180,2476,11329,9635,35,0,0,0,0,0,1,0,1,412,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,11,4,2,1,31307983,22147185,32490984,552192,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,22147185,32490984,552192,1,1,459,0,936360000,10.8375,32.5125,0,1400821405235,41264667697,477.6003205671,1432.8009617014,0.0226915677,1,0,0,0,144,61,66,68,339,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,459,33375438697,303,156,199,140,3.1,38634924697,418,41,302,37
73,01cf8daa70968bee61a02037bd6f3d6c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1948668736,31995521,1442089649916,RANKED_SOLO_5x5,0,5,7,0,0,0,0,0,1,29,5,19952,191,7504,12257,18178,3288,9517,5371,95,3738,0,2979,759,7008,6475,43,0,0,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,3,0,1,0,28530585,28512036,31307983,31995521,19306469,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,28530585,28512036,31307983,19306469,1,1,460,0,938400000,10.8611111111,32.5833333333,0,1400821405235,41268244681,477.6417208449,1432.9251625347,0.0227390335,0,0,1,0,144,61,67,68,340,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,460,33379015681,303,157,199,141,1.4,38638501681,418,42,302,38
2948,441968ad64ae24ba768781670f16b53d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1950289821,31995521,1442202916443,RANKED_TEAM_5x5,1,0,10,0,0,0,0,0,6,24,6,10442,0,3525,6916,18852,4236,7736,6878,222,2555,0,2055,499,7680,6695,36,0,1,0,0,0,0,1,0,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,11,3,1,1,25279066,31995521,48565039,21269208,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,48565039,21269208,31307983,1,1,461,0,940440000,10.8847222222,32.6541666667,0,1400821405235,41381511208,478.9526760185,1436.8580280556,0.0227260913,1,1,1,1,145,62,68,69,344,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,461,33492282208,303,158,199,145,11,38751768208,420,41,308,36
2694,3e0e0907bf27b4f70a84cbaa0b0b54b3,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1950313750,31995521,1442205191684,RANKED_TEAM_5x5,0,3,14,0,0,0,0,0,2,13,1,9351,309,3091,5949,14556,0,9056,5499,79,5143,0,4318,825,6568,6025,22,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,8,2,2,0,31307983,25279066,48565039,21269208,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,31307983,25279066,48565039,21269208,1,1,462,0,942480000,10.9083333333,32.725,0,1400821405235,41383786449,478.9790098264,1436.9370294792,0.0227741365,1,1,1,1,146,63,69,70,348,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,462,33494557449,303,159,199,149,4.6666666667,38754043449,420,42,308,40
4673,6a55e666a3c9a470f734a89e127ee50e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1950561660,31995521,1442250923355,RANKED_SOLO_5x5,0,1,1,0,0,0,0,0,0,3,0,7384,0,2765,4619,62123,0,13526,48596,0,5095,0,1507,3587,6533,6143,152,1,0,0,0,0,0,0,0,81,BOTTOM,DUO_CARRY,1,1,1,0,1,0,4,0,2,0,25855459,52370290,40532886,34581871,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25855459,52370290,40532886,34581871,0,1,463,0,944520000,10.9319444444,32.7958333333,0,1400821405235,41429518120,479.5083115741,1438.5249347222,0.0227982377,0,0,1,0,146,63,70,70,349,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,463,33540289120,303,160,199,150,1,38799775120,423,40,308,41
4727,6bb3108186b801ed17f641c2429b51a7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1953913559,31995521,1442544894101,RANKED_SOLO_5x5,1,4,12,0,0,0,0,2,6,26,3,20463,1865,8682,9915,30119,4776,17574,7767,832,5055,0,3506,1549,7692,7100,46,0,0,0,0,0,1,0,0,12,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,3,0,1,0,31307983,31995521,21437230,39770856,46179056,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,31307983,21437230,39770856,46179056,0,1,464,0,946560000,10.9555555556,32.8666666667,0,1400821405235,41723488866,482.9107507639,1448.7322522917,0.0226865017,1,0,0,0,147,63,70,70,350,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,464,33834259866,307,157,203,147,3.25,39093745866,447,17,323,27
4224,6052c7fbd8c73716981e83a7e873c46b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955437832,31995521,1442698751125,RANKED_TEAM_5x5,1,4,18,0,0,0,0,1,5,18,3,9943,546,3320,6076,13979,0,8323,5655,81,6010,0,4251,1759,6568,5715,21,0,1,0,0,0,0,1,0,412,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,8,1,2,0,25279066,31307983,26243614,31995521,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,31307983,26243614,48565039,1,1,465,0,948600000,10.9791666667,32.9375,0,1400821405235,41877345890,484.6915033565,1454.0745100694,0.0226518653,1,1,1,1,148,64,71,71,354,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,465,33988116890,315,150,208,146,4.75,39247602890,447,18,323,31
9589,db71bdf9205b780cff45c32abacb53d3,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955491666,31995521,1442700598354,RANKED_TEAM_5x5,5,3,22,0,0,0,0,0,2,25,6,11525,578,3714,7232,11952,444,3749,7759,121,5369,184,2277,2907,10704,9810,12,0,0,1,0,0,0,0,1,40,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,8,1,2,1,25279066,31995521,26243614,31307983,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,26243614,31307983,48565039,1,1,466,0,950640000,11.0027777778,33.0083333333,0,1400821405235,41879193119,484.7128833218,1454.1386499653,0.0226995777,1,1,1,1,149,65,72,72,358,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,466,33989964119,315,151,208,150,9,39249450119,447,19,323,35
1822,2a053b987fda5baf1827603357f3ebf7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955579775,31995521,1442706915326,RANKED_TEAM_5x5,1,0,9,0,0,0,0,0,4,19,4,11028,0,1329,9699,14820,2329,5331,7159,55,1974,0,1607,366,6193,5180,25,1,0,0,0,0,0,0,1,12,BOTTOM,DUO_SUPPORT,1,0,0,1,1,0,7,2,3,0,25279066,21269208,31995521,31307983,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,21269208,31307983,48565039,1,1,467,0,952680000,11.0263888889,33.0791666667,0,1400821405235,41885510091,484.7859964236,1454.3579892708,0.0227448585,1,1,1,1,150,66,73,73,362,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,467,33996281091,315,152,208,154,10,39255767091,447,20,323,39
3383,4d32a441b4c4e226db3a5546c1d3a9e5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955588157,31995521,1442708894619,RANKED_TEAM_5x5,1,3,22,0,0,0,0,0,3,29,5,17191,969,8467,7755,20744,4287,8675,7780,449,5880,0,4658,1221,9697,9145,32,0,1,0,0,0,1,1,0,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,8,1,3,1,25279066,21269208,31307983,31995521,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,21269208,31307983,48565039,1,1,468,0,954720000,11.05,33.15,0,1400821405235,41887489384,484.8089049074,1454.4267147222,0.0227924856,1,1,1,1,151,67,74,74,366,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,468,33998260384,315,153,208,158,7.6666666667,39257746384,447,21,323,43
7773,b2418130541371a7e9e19068e252403f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955801625,31995521,1442711380313,RANKED_SOLO_5x5,0,4,13,0,0,0,0,0,3,22,3,13909,110,4886,8913,17958,0,9495,8462,128,4309,0,3158,1150,7639,6830,29,1,0,0,0,0,0,0,1,412,BOTTOM,DUO_SUPPORT,1,0,1,1,1,1,9,2,2,1,31307983,34088811,37280250,31995521,54873992,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,31307983,34088811,37280250,54873992,1,1,469,0,956760000,11.0736111111,33.2208333333,0,1400821405235,41889975078,484.8376745139,1454.5130235417,0.0228398322,1,0,0,0,152,67,74,74,367,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,469,34000746078,315,154,208,159,3.25,39260232078,447,22,323,44
1191,1b32b9ac1c65d420f550b5baea96c1bb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955888260,31995521,1442713479508,RANKED_SOLO_5x5,2,9,7,0,0,0,0,0,4,30,7,23503,900,6026,16575,30102,0,20738,9364,398,6822,0,5900,921,9066,8415,54,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,0,0,0,0,1,1,4,0,1,1,34583522,31307983,20141267,27742360,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,34583522,31307983,20141267,27742360,1,1,470,0,958800000,11.0972222222,33.2916666667,0,1400821405235,41892074273,484.8619707523,1454.5859122569,0.0228873842,0,1,0,0,152,68,74,74,368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,470,34002845273,315,155,208,160,1,39262331273,447,23,323,45
7757,b1c66119c11e5ba5e9e940ae525886fc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1956821143,31995521,1442799602139,RANKED_TEAM_5x5,0,9,16,0,0,0,0,0,8,44,18,20980,52,6645,14282,19046,0,13097,5949,162,6640,0,5811,829,10874,10135,44,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,6,0,2,0,25279066,26243614,48565039,31307983,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,26243614,48565039,31307983,1,1,471,0,960840000,11.1208333333,33.3625,0,1400821405235,41978196904,485.858760463,1457.5762813889,0.022889025,1,1,1,1,153,69,75,75,372,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,471,34088967904,315,156,208,164,1.7777777778,39348453904,447,24,323,49
